Date,Respirations
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,14.0625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,22.8515625
15/04/2023,22.8515625
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,13.4765625
15/04/2023,15.8203125
15/04/2023,17.578125
15/04/2023,12.890625
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,21.09375
15/04/2023,21.09375
15/04/2023,9.9609375
15/04/2023,8.7890625
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,21.09375
15/04/2023,14.0625
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,16.9921875
15/04/2023,16.40625
15/04/2023,14.0625
15/04/2023,13.4765625
15/04/2023,14.6484375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,14.0625
15/04/2023,16.40625
15/04/2023,15.8203125
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,12.890625
15/04/2023,15.234375
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,46.875
15/04/2023,52.734375
15/04/2023,16.40625
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,16.9921875
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,9.9609375
15/04/2023,20.5078125
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,8.203125
15/04/2023,26.3671875
15/04/2023,25.78125
15/04/2023,12.3046875
15/04/2023,14.6484375
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,10.546875
15/04/2023,8.203125
15/04/2023,15.8203125
15/04/2023,15.234375
15/04/2023,9.375
15/04/2023,18.1640625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,13.4765625
15/04/2023,14.0625
15/04/2023,12.890625
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,16.40625
15/04/2023,10.546875
15/04/2023,8.7890625
15/04/2023,19.921875
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,16.9921875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,20.5078125
15/04/2023,20.5078125
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,28.125
15/04/2023,28.125
15/04/2023,28.125
15/04/2023,12.3046875
15/04/2023,22.265625
15/04/2023,8.203125
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,11.71875
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,14.0625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,11.1328125
15/04/2023,8.7890625
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,14.0625
15/04/2023,12.890625
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,14.6484375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,12.890625
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,18.1640625
15/04/2023,8.7890625
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,8.203125
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,14.6484375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,15.8203125
15/04/2023,14.6484375
15/04/2023,14.0625
15/04/2023,9.9609375
15/04/2023,13.4765625
15/04/2023,19.921875
15/04/2023,20.5078125
15/04/2023,16.40625
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,19.3359375
15/04/2023,43.359375
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,21.09375
15/04/2023,8.203125
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,25.78125
15/04/2023,28.125
15/04/2023,19.921875
15/04/2023,16.9921875
15/04/2023,15.234375
15/04/2023,14.6484375
15/04/2023,19.3359375
15/04/2023,15.234375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,18.75
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,15.234375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,8.203125
15/04/2023,9.9609375
15/04/2023,15.8203125
15/04/2023,16.40625
15/04/2023,13.4765625
15/04/2023,14.0625
15/04/2023,18.1640625
15/04/2023,16.9921875
15/04/2023,9.9609375
15/04/2023,8.7890625
15/04/2023,12.3046875
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,9.375
15/04/2023,11.1328125
15/04/2023,12.890625
15/04/2023,23.4375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,17.578125
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,9.375
15/04/2023,13.4765625
15/04/2023,17.578125
15/04/2023,8.203125
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,12.3046875
15/04/2023,8.203125
15/04/2023,10.546875
15/04/2023,8.7890625
15/04/2023,8.203125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,16.40625
15/04/2023,16.9921875
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,19.3359375
15/04/2023,19.3359375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,20.5078125
15/04/2023,19.3359375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,19.921875
15/04/2023,19.921875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,8.7890625
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,12.3046875
15/04/2023,8.203125
15/04/2023,8.7890625
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,9.9609375
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,13.4765625
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,13.4765625
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,14.6484375
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,15.234375
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,8.203125
15/04/2023,16.40625
15/04/2023,16.40625
15/04/2023,15.8203125
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,13.4765625
15/04/2023,14.0625
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,12.890625
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,12.890625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,14.6484375
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,14.6484375
15/04/2023,13.4765625
15/04/2023,11.71875
15/04/2023,9.9609375
15/04/2023,9.9609375
15/04/2023,12.890625
15/04/2023,13.4765625
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,8.7890625
15/04/2023,15.8203125
15/04/2023,15.234375
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,12.3046875
15/04/2023,14.6484375
15/04/2023,14.0625
15/04/2023,12.890625
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,12.3046875
15/04/2023,9.375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,14.0625
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,11.71875
15/04/2023,11.71875
15/04/2023,10.546875
15/04/2023,9.9609375
15/04/2023,8.7890625
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,16.9921875
15/04/2023,8.203125
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,10.546875
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.3046875
15/04/2023,11.71875
15/04/2023,9.375
15/04/2023,12.890625
15/04/2023,12.890625
15/04/2023,14.0625
15/04/2023,14.0625
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.890625
15/04/2023,15.234375
15/04/2023,14.0625
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,15.234375
15/04/2023,14.6484375
15/04/2023,14.0625
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,16.9921875
15/04/2023,10.546875
15/04/2023,18.1640625
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,15.234375
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,8.7890625
15/04/2023,8.7890625
15/04/2023,8.7890625
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,12.3046875
15/04/2023,12.890625
15/04/2023,13.4765625
15/04/2023,14.0625
15/04/2023,14.0625
15/04/2023,13.4765625
15/04/2023,15.234375
15/04/2023,13.4765625
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,16.9921875
15/04/2023,8.203125
15/04/2023,14.0625
15/04/2023,14.6484375
15/04/2023,9.9609375
15/04/2023,9.375
15/04/2023,8.203125
15/04/2023,19.3359375
15/04/2023,21.09375
15/04/2023,14.6484375
15/04/2023,9.9609375
15/04/2023,11.1328125
15/04/2023,11.71875
15/04/2023,12.890625
15/04/2023,13.4765625
15/04/2023,10.546875
15/04/2023,14.0625
15/04/2023,12.3046875
15/04/2023,8.7890625
15/04/2023,11.71875
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,12.3046875
15/04/2023,9.9609375
15/04/2023,19.921875
15/04/2023,16.40625
15/04/2023,14.0625
15/04/2023,14.0625
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,10.546875
15/04/2023,11.71875
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,13.4765625
15/04/2023,14.6484375
15/04/2023,15.234375
15/04/2023,15.234375
15/04/2023,14.0625
15/04/2023,14.0625
15/04/2023,14.6484375
15/04/2023,13.4765625
15/04/2023,15.8203125
15/04/2023,16.40625
15/04/2023,14.0625
15/04/2023,13.4765625
15/04/2023,14.0625
15/04/2023,14.6484375
15/04/2023,14.0625
15/04/2023,12.3046875
15/04/2023,9.9609375
15/04/2023,8.7890625
15/04/2023,9.9609375
15/04/2023,12.3046875
15/04/2023,11.1328125
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,15.8203125
15/04/2023,13.4765625
15/04/2023,15.234375
15/04/2023,20.5078125
15/04/2023,9.9609375
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,10.546875
15/04/2023,19.921875
15/04/2023,11.71875
15/04/2023,11.1328125
15/04/2023,10.546875
15/04/2023,21.6796875
15/04/2023,12.890625
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,8.7890625
15/04/2023,8.203125
15/04/2023,15.8203125
15/04/2023,13.4765625
15/04/2023,12.890625
15/04/2023,14.0625
15/04/2023,8.203125
15/04/2023,8.203125
15/04/2023,15.234375
15/04/2023,14.6484375
15/04/2023,14.6484375
15/04/2023,15.234375
15/04/2023,14.6484375
15/04/2023,9.375
15/04/2023,8.7890625
15/04/2023,14.0625
15/04/2023,14.0625
